id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label,anomaly
24078,3.422466,tcp,-,FIN,400,757,22460,964703,337.768143,31,29,52369.25781,2252011.25,32,329,8.576864,4.52643,3967.463271,2881.968713,255,1249199827,3398039678,255,0.000606,0.000481,0.000125,56,1274,0,0,7,0,7,2,1,2,0,0,0,3,10,0,Normal,0,1
24096,5.238174,tcp,-,FIN,450,858,25264,1094788,249.514432,31,29,38498.91406,1670067.5,38,390,11.66561,6.111658,4755.229485,3441.777627,255,136528855,2287019882,255,0.000614,0.000478,0.000136,56,1276,0,0,8,0,3,2,1,2,0,0,0,5,8,0,Normal,0,1
24117,3.125801,tcp,-,FIN,230,236,24344,29452,148.761865,31,29,62035.9375,75060.4375,54,67,13.649786,13.355052,1241.735877,1228.284657,255,975115861,3120834280,255,0.000704,0.000579,0.000125,106,125,0,0,4,0,4,1,1,1,0,0,0,1,9,0,Normal,0,1
24141,5.819302,tcp,-,FIN,442,858,24848,1094788,223.222645,31,29,34082.4375,1503290.875,38,390,13.19498,6.789736,5177.591836,3714.108972,255,136529754,2287552434,255,0.000622,0.000495,0.000127,56,1276,0,0,8,0,3,2,1,2,0,0,0,5,8,0,Normal,0,1
24164,14.341997,tcp,-,FIN,614,1176,34234,1507826,124.738555,31,29,19065.12695,840353.8125,51,536,23.395817,12.205542,9632.723552,6941.322827,255,1139240485,3289374944,255,0.000613,0.000479,0.000134,56,1282,0,0,13,0,1,1,1,1,0,0,0,2,8,0,Normal,0,1
24169,1.227751,tcp,-,FIN,205,363,11878,457062,461.820021,31,29,77025.39063,2970002.75,19,155,6.016706,3.390141,335.229775,253.694988,255,3248253368,1116097016,255,0.000701,0.000516,0.000185,58,1259,0,0,16,0,2,2,1,2,0,0,0,3,12,0,Normal,0,1
24184,6.988985,tcp,-,FIN,654,1278,36450,1641360,276.291905,31,29,41659.83984,1877326.625,55,583,10.702386,5.472599,4801.710011,3433.140968,255,2281912563,139967531,255,0.000592,0.000472,0.00012,56,1284,0,0,8,0,2,1,1,1,0,0,0,3,8,0,Normal,0,1
24232,14.894038,tcp,-,FIN,686,1278,38114,1641360,131.797701,31,29,20442.54102,880930.1875,55,583,21.74264,11.662946,9839.099163,7216.722563,255,1416002459,1419269033,255,0.000592,0.000452,0.00014,56,1284,0,0,23,0,4,3,1,3,0,0,0,10,11,0,Normal,0,1
24273,16.068567,tcp,-,FIN,690,1278,38322,1641360,122.412905,31,29,19051.85352,816538.75,55,583,23.321121,12.582646,9710.297749,7138.239889,255,3561390785,1420431565,255,0.000667,0.000525,0.000142,56,1284,0,0,23,0,3,2,1,2,0,0,0,2,11,0,Normal,0,1
24280,3.178732,tcp,-,FIN,364,746,19410,1087890,348.881261,31,29,48716.28125,2734252.5,2,370,8.755953,4.266105,494.85541,311.109213,255,626064683,627048681,255,0.000704,0.000478,0.000226,53,1458,0,0,10,0,4,1,1,1,0,0,0,1,10,0,Normal,0,1
24284,59.811649,tcp,-,FIN,305,684,15860,998496,16.518521,31,29,133356.8906,2114.370605,0,323,195.165984,87.571937,436.669844,10196.03359,255,1702864596,1902665811,255,0.0,0.0,0.0,52,1460,0,0,7,0,3,1,1,1,0,0,0,3,13,0,Normal,0,1
24285,5.212825,tcp,-,FIN,442,858,24848,1094788,249.193104,31,29,38047.69922,1678188.75,38,390,11.819742,6.082098,4753.007226,3408.891048,255,1601954235,1607242246,255,0.000591,0.000463,0.000128,56,1276,0,0,13,0,5,1,1,2,0,0,0,3,19,0,Normal,0,1
24290,1.023569,tcp,-,FIN,232,234,24448,29348,454.292779,31,29,190259.7656,228400.8281,54,67,4.431035,4.389721,284.142997,283.865058,255,4244042975,4244351788,255,0.000808,0.000627,0.000181,105,125,0,0,9,0,4,1,1,1,0,0,0,4,12,0,Normal,0,1
24301,16.515686,tcp,-,FIN,620,1176,34546,1507780,108.684556,31,29,16707.02539,729729.5625,51,536,26.68069,14.055502,10232.17196,7430.353249,255,1416005142,3566374034,255,0.001057,0.000468,0.000589,56,1282,0,0,23,0,3,2,1,2,0,0,0,2,11,0,Normal,0,1
24318,7.115918,tcp,-,FIN,230,234,24344,29348,65.065391,31,29,27250.45313,32853.66797,54,67,31.073878,30.537257,2099.415279,2081.87185,255,4215992881,2070915791,255,0.000767,0.000596,0.000171,106,125,0,0,32,0,1,1,1,1,0,0,0,6,8,0,Normal,0,1
24326,0.573486,tcp,-,FIN,214,426,12414,530216,1114.238243,31,29,172363.4219,7379040.0,21,190,2.690887,1.348115,164.343132,82.706818,255,2178186978,36325812,255,0.001537,0.000533,0.001004,58,1245,0,0,17,0,2,1,1,1,0,0,0,1,18,0,Normal,0,1
24330,35.292564,arp,-,CON,2,2,56,92,0.085004,0,0,6.346946,10.427126,0,0,35291.584,35291.624,0.0,0.0,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,Normal,0,1
24344,57.38549,tcp,-,FIN,314,697,16336,1017286,17.600268,31,29,2270.12085,141614.4688,1,337,183.339137,82.449678,15222.52845,10112.85943,255,3504960493,2286053837,255,0.000621,0.000509,0.000112,52,1460,0,0,4,0,3,1,1,1,0,0,0,1,13,0,Normal,0,1
24347,0.434017,tcp,-,FIN,220,438,12726,548216,1513.765581,31,29,233520.8125,10081909.0,21,197,1.980297,0.992046,116.754168,61.941982,255,2120285259,4273340656,255,0.000625,0.000491,0.000134,58,1252,0,0,16,0,3,1,1,1,0,0,0,1,13,0,Normal,0,1
24353,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.752,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,1
24354,32.032276,tcp,-,FIN,349,726,18630,1057900,33.528682,31,29,4639.570312,263844.625,2,353,92.045691,44.181616,5559.003272,3729.486956,255,460152576,461132092,255,0.000775,0.000603,0.000172,53,1457,0,0,11,0,3,1,1,1,0,0,0,2,13,0,Normal,0,1
24390,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.752,0.0,10.95452,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,1
24417,6.419676,tcp,-,FIN,450,858,25264,1094788,203.592835,31,29,31413.42383,1362701.875,38,390,14.297006,7.490317,5547.950988,4015.290817,255,3747336808,1608344004,255,0.000591,0.000471,0.00012,56,1276,0,0,13,0,8,2,1,2,0,0,0,3,19,0,Normal,0,1
24424,40.02314,tcp,-,FIN,317,652,16966,946900,24.186008,31,29,3380.644287,188980.2813,2,301,126.654462,61.47866,7319.560772,4883.728533,255,3955738642,1888750278,255,0.00067,0.000518,0.000152,54,1452,0,0,8,0,1,1,1,1,0,0,0,1,7,0,Normal,0,1
24428,5.808687,tcp,-,FIN,458,858,25680,1094788,226.38506,31,29,35290.58984,1506038.0,38,390,12.709786,6.777364,5019.735298,3664.587133,255,1601955286,3757368820,255,0.000628,0.000482,0.000146,56,1276,0,0,13,0,8,2,1,2,0,0,0,3,19,0,Normal,0,1
24485,3.636937,tcp,-,FIN,342,746,18266,1087890,298.877882,31,29,40062.28516,2389773.75,2,370,10.664578,4.86558,636.246672,396.140996,255,926064306,3088253819,255,0.012944,0.012072,0.000872,53,1458,0,0,6,0,3,1,1,1,0,0,0,4,10,0,Normal,0,1
24494,14.027981,tcp,-,FIN,349,694,18630,1012052,74.280113,31,29,10594.25488,576330.4375,2,337,40.309316,20.241686,2485.637032,1729.416771,255,2260059050,237343020,255,0.000611,0.00049,0.000121,53,1458,0,0,4,0,1,1,1,1,0,0,0,2,10,0,Normal,0,1
24515,0.528093,tcp,-,FIN,98,184,6042,217382,532.103267,31,29,90605.25781,3275196.0,11,80,5.440577,2.882989,1196.249249,870.789285,255,548162037,552955095,255,0.000689,0.000501,0.000188,62,1181,0,0,8,0,3,3,1,3,0,0,0,7,7,0,Normal,0,1
24579,6.069776,tcp,-,FIN,230,236,24344,29452,76.609087,31,29,31947.14258,38654.47266,54,67,26.505571,25.826188,1793.075519,1769.387028,255,3152703476,3152956353,255,0.000597,0.000485,0.000112,106,125,0,0,15,0,3,1,1,1,0,0,0,4,15,0,Normal,0,1
24582,7.010591,tcp,-,FIN,660,1278,36762,1641360,276.296248,31,29,41887.48047,1871540.875,55,583,10.637719,5.489468,4791.984052,3442.528357,255,3747337770,1605424642,255,0.000685,0.000536,0.000149,56,1284,0,0,13,0,1,1,1,1,0,0,0,4,19,0,Normal,0,1
24589,8.014785,tcp,-,FIN,364,746,19410,1087890,138.36928,31,29,19321.29297,1084427.875,2,370,22.07835,10.757436,1461.970131,984.448624,255,1241948378,1243543636,255,0.000622,0.000493,0.000129,53,1458,0,0,9,0,1,1,1,1,0,0,0,1,4,0,Normal,0,1
24598,0.393241,tcp,-,FIN,214,432,12414,539216,1640.215591,31,29,251367.4844,10944291.0,21,193,1.844714,0.912851,110.606636,57.72505,255,2693547544,552226153,255,0.000887,0.000712,0.000175,58,1248,0,0,8,0,3,3,1,3,0,0,0,7,7,0,Normal,0,1
24634,0.909952,tcp,-,FIN,224,438,12934,548216,726.411955,31,29,113210.3672,4808737.0,21,197,4.078915,2.081174,1057.53832,754.703892,255,1220850357,1225546362,255,0.000592,0.000472,0.00012,58,1252,0,0,6,0,1,1,1,1,0,0,0,2,7,0,Normal,0,1
24651,14.498006,tcp,http,FIN,320,738,17122,1075900,72.906578,31,29,9418.674805,592877.6875,2,362,45.447209,19.670929,2272.257792,1448.74074,255,2490682775,2487509158,255,0.0007,0.000527,0.000173,54,1458,1,524288,2,0,4,2,1,4,0,0,1,5,2,0,Normal,0,1
24695,8.799946,tcp,-,FIN,442,845,24814,1080142,146.137263,31,29,22507.41211,980791.5,37,381,19.952946,10.42574,9139.126123,6637.188436,255,2355984171,210533291,255,0.000752,0.000618,0.000134,56,1278,0,0,6,0,1,1,1,1,0,0,0,1,3,0,Normal,0,1
24736,1.770465,tcp,-,FIN,226,438,13038,548216,374.477888,31,29,58655.77734,2471508.75,21,197,7.867333,4.050316,1895.352821,1359.764149,255,1220851417,1226142648,255,0.000595,0.00047,0.000125,58,1252,0,0,6,0,3,1,1,2,0,0,0,2,7,0,Normal,0,1
24807,9.910702,tcp,-,FIN,334,630,18892,802266,97.16769,31,29,15204.57422,646568.125,28,286,29.760907,15.755544,12761.17043,9285.702043,255,2355985158,211176064,255,0.000586,0.000461,0.000125,57,1273,0,0,6,0,1,2,1,1,0,0,0,2,3,0,Normal,0,1
24823,9.752631,tcp,-,FIN,447,851,25108,1086246,132.989752,31,29,20549.94141,889991.625,38,386,21.865998,11.47308,10401.72535,7560.796023,255,146398679,150193739,255,0.000646,0.00051,0.000136,56,1276,0,0,6,0,2,2,1,1,0,0,0,2,7,0,Normal,0,1
24856,14.637137,tcp,ssh,FIN,420,504,36432,76956,63.058778,31,29,19865.08594,41977.60547,77,177,34.932745,29.098637,2716.659304,2478.278132,255,3064861569,3065102456,255,0.000655,0.000517,0.000138,87,153,0,0,2,0,7,1,1,1,0,0,0,3,1,0,Normal,0,1
24873,11.660957,tcp,http,FIN,336,746,17954,1087890,92.702509,31,29,12280.98145,745346.6875,2,370,34.807828,15.651594,2464.719658,1629.039963,255,17081021,61247721,255,0.000765,0.000515,0.00025,53,1458,0,0,2,0,2,1,1,1,0,0,0,1,3,0,Normal,0,1
24877,5.846004,tcp,http,FIN,364,740,19410,1078890,188.675888,31,29,26489.20508,1474419.75,2,364,16.100914,7.909917,944.935353,631.134553,255,3264298865,1131308574,255,0.000726,0.000571,0.000155,53,1458,1,524288,1,0,1,1,1,1,0,0,1,2,4,0,Normal,0,1
24879,31.078636,arp,-,CON,4,4,184,112,0.225235,0,0,35.522793,21.62257,0,0,10359.544,10359.543,14650.54,14650.549,0,0,0,0,0.0,0.0,0.0,46,28,0,0,2,0,2,2,2,2,0,0,0,2,2,0,Normal,0,1
24885,31.078636,arp,-,CON,4,4,184,112,0.225235,0,0,35.522793,21.62257,0,0,10359.544,10359.543,14650.54,14650.549,0,0,0,0,0.0,0.0,0.0,46,28,0,0,2,0,2,2,2,2,0,0,0,2,2,0,Normal,0,1
24894,10.578429,tcp,-,CON,292,608,16674,776023,84.984262,31,30,12566.70508,585907.0,27,274,36.332122,17.425114,14944.43955,10357.33641,255,146399605,2300779667,255,0.001592,0.001381,0.000211,57,1276,0,0,1,0,2,1,1,1,0,0,0,1,4,0,Normal,0,1
24967,3.135703,tcp,-,FIN,228,438,13142,548216,212.07365,31,29,33383.26172,1395451.0,21,197,13.812048,7.174455,3696.818688,2673.332592,255,3370433111,1226681247,255,0.000581,0.00046,0.000121,58,1252,0,0,6,0,1,1,1,1,0,0,0,1,7,0,Normal,0,1
24975,5.502828,tcp,http,FIN,324,746,17330,1087890,194.263745,31,29,25117.26563,1579452.625,2,370,17.035561,7.385676,1119.774685,715.95352,255,2502414247,2507658355,255,0.000616,0.000491,0.000125,53,1458,1,524288,1,0,2,1,1,1,0,0,1,5,2,0,Normal,0,1
24996,11.845024,tcp,ssh,FIN,234,234,24552,29348,39.425838,31,29,16511.91211,19736.89453,54,67,50.837014,50.833845,3831.130217,3830.965701,255,2657378693,2657675973,255,0.000743,0.000596,0.000147,105,125,0,0,2,0,2,1,1,1,0,0,0,1,1,0,Normal,0,1
25056,4.669855,tcp,http,FIN,354,746,18890,1087890,235.339207,31,29,32269.95117,1861183.25,2,370,13.228138,6.267567,778.565663,516.815121,255,2307500074,2318075983,255,0.000743,0.000514,0.000229,53,1458,1,524288,1,0,6,1,1,1,0,0,1,4,2,0,Normal,0,1
25088,14.542736,tcp,http,FIN,356,746,18994,1087890,75.7079,31,29,10419.49707,597649.3125,2,370,40.964454,19.519642,2717.110319,1818.095483,255,2588416056,2640021324,255,0.000776,0.000597,0.000179,53,1458,1,524288,2,0,1,1,1,1,0,0,1,1,1,0,Normal,0,1
25095,7.875767,tcp,http,FIN,342,746,18266,1087890,138.018299,31,29,18500.29297,1103569.375,2,370,23.095147,10.570851,1306.321424,816.511843,255,4184210434,4193629581,255,0.000608,0.000475,0.000133,53,1458,1,524288,4,0,1,1,1,1,0,0,1,2,3,0,Normal,0,1
25101,8.08472,tcp,http,FIN,356,746,18994,1087890,136.18283,31,29,18742.51758,1075047.25,2,370,22.772857,10.851232,1347.141185,877.436182,255,3880021540,1783118060,255,0.000698,0.000544,0.000154,53,1458,1,524288,2,0,2,1,1,1,0,0,1,1,1,0,Normal,0,1
25105,11.705386,tcp,-,FIN,423,818,23826,1038663,105.934139,31,29,16245.5127,709002.8125,37,364,27.737126,14.326697,13089.98043,9411.894037,255,3906227714,1772093198,255,0.000593,0.000471,0.000122,56,1270,0,0,5,0,4,2,1,2,0,0,0,4,10,0,Normal,0,1
25107,4.555565,tcp,-,FIN,242,438,13870,548216,149.048475,31,29,24256.92578,960521.9375,21,197,18.901452,10.423561,7081.355393,5258.445073,255,1387154171,1393647866,255,0.000587,0.000461,0.000126,57,1252,0,0,9,0,4,1,1,1,0,0,0,3,11,0,Normal,0,1
25111,0.109657,tcp,-,FIN,94,164,5800,192828,2343.671694,31,29,418687.375,13981999.0,10,71,1.175581,0.669399,66.467214,41.105766,255,1476725320,1480369252,255,0.000672,0.000541,0.000131,62,1176,0,0,17,0,14,6,1,6,0,0,0,12,13,0,Normal,0,1
25140,12.456218,tcp,-,FIN,328,636,18614,806412,77.310787,31,29,11918.86719,517104.0,29,288,38.091327,19.615255,14989.08829,10776.11692,255,3906228464,3925739223,255,0.000648,0.000521,0.000127,57,1268,0,0,5,0,4,2,1,2,0,0,0,4,10,0,Normal,0,1
25168,7.604728,tcp,http,FIN,322,746,17226,1087890,140.307447,31,29,18065.60352,1142901.625,2,370,23.689614,10.206958,1494.636925,940.981456,255,3097642636,953319293,255,0.000678,0.000543,0.000135,53,1458,1,524288,2,0,3,1,1,1,0,0,1,6,2,0,Normal,0,1
25189,4.793941,tcp,ssh,FIN,230,236,24344,29452,96.997439,31,29,40449.39063,48941.77734,54,67,20.934241,20.396757,1626.193548,1606.477463,255,238387731,238661566,255,0.00068,0.000535,0.000145,106,125,0,0,1,0,2,1,1,1,0,0,0,2,1,0,Normal,0,1
25202,13.914799,tcp,http,FIN,354,746,18890,1087890,78.980661,31,29,10829.90918,624619.625,2,370,39.417751,18.676545,2435.271291,1636.338017,255,3608415319,1514630097,255,0.000978,0.000768,0.00021,53,1458,1,524288,2,0,3,1,1,1,0,0,1,1,2,0,Normal,0,1
25203,0.119764,tcp,-,FIN,92,164,5696,192828,2129.187399,31,29,376406.9375,12802044.0,10,71,1.312374,0.731564,84.228312,47.862989,255,3742111618,1600874925,255,0.000637,0.000515,0.000122,62,1176,0,0,9,0,8,6,1,7,0,0,0,8,13,0,Normal,0,1
25205,1.19245,tcp,http,FIN,353,728,18838,1060890,905.698317,31,29,126026.2422,7107605.0,2,356,3.38673,1.639461,190.023365,115.374575,255,3418296735,3415289416,255,0.00069,0.000554,0.000136,53,1457,1,524288,2,0,3,1,1,1,0,0,1,3,2,0,Normal,0,1
25209,0.108842,tcp,-,FIN,90,164,5592,192828,2324.470325,31,29,406460.75,14086694.0,10,71,1.219157,0.66354,66.306533,40.855907,255,3686306669,3690418536,255,0.000835,0.000681,0.000154,62,1176,0,0,15,0,14,6,1,6,0,0,0,13,13,0,Normal,0,1
25260,3.149974,tcp,ssh,FIN,422,508,36536,77164,294.923059,31,29,92572.1875,195590.1719,77,177,7.481371,6.211716,749.601052,678.055657,255,3530157850,1380890331,255,0.000763,0.000622,0.000141,87,152,0,0,1,0,5,1,1,1,0,0,0,6,1,0,Normal,0,1
25276,11.713999,tcp,-,FIN,224,438,12934,548216,56.428211,31,29,8794.264648,373546.2188,21,197,52.527725,26.804222,20406.91635,14604.95581,255,213357361,2440040004,255,0.000665,0.000553,0.000112,58,1252,0,0,10,0,4,1,1,1,0,0,0,3,6,0,Normal,0,1
25306,5.363381,tcp,-,FIN,240,438,13766,548216,126.226351,31,29,20448.29688,815851.0625,21,197,22.439461,12.272101,8401.292909,6222.905535,255,1867152338,1880931081,255,0.000613,0.000468,0.000145,57,1252,0,0,8,0,3,1,1,1,0,0,0,3,6,0,Normal,0,1
25325,5.610605,tcp,-,FIN,438,858,24640,1094788,230.812908,31,29,35053.61719,1559208.75,38,390,12.838174,6.546216,6324.226338,4535.57932,255,1387155275,3536227675,255,0.000627,0.000494,0.000133,56,1276,0,0,9,0,5,1,1,1,0,0,0,3,11,0,Normal,0,1
25366,5.38473,tcp,http,FIN,370,746,19722,1087890,207.067026,31,29,29221.89258,1614093.25,2,370,14.591894,7.227138,962.25463,632.005558,255,2345049327,236060521,255,0.000641,0.000507,0.000134,53,1458,1,524288,1,0,2,1,1,1,0,0,1,2,1,0,Normal,0,1
25375,0.116319,tcp,-,FIN,92,164,5696,192828,2192.247169,31,29,387554.9063,13181200.0,10,71,1.286611,0.710178,73.677065,43.100556,255,132086146,2285374652,255,0.000687,0.000556,0.000131,62,1176,0,0,7,0,6,6,1,6,0,0,0,10,8,0,Normal,0,1
25385,6.492008,tcp,-,FIN,234,438,13454,548216,103.357848,31,29,16508.91406,674016.375,21,197,27.861318,14.854673,11043.58032,8072.989787,255,4016734064,1881810822,255,0.000643,0.000515,0.000128,57,1252,0,0,8,0,4,1,1,1,0,0,0,2,6,0,Normal,0,1
25408,7.077815,tcp,http,FIN,334,746,17850,1087890,152.448177,31,29,20115.8125,1227985.75,2,370,21.253732,9.499784,1271.345218,809.590828,255,240578732,2426558812,255,0.000607,0.000471,0.000136,53,1458,1,524288,2,0,1,1,1,1,0,0,1,3,2,0,Normal,0,1
25414,1.650514,tcp,-,FIN,236,436,13558,545216,406.540022,31,29,65439.00781,2636589.5,21,195,7.022051,3.793193,2271.984158,1669.269163,255,2251080395,106433192,255,0.000599,0.000472,0.000127,57,1250,0,0,7,0,2,1,1,1,0,0,0,1,6,0,Normal,0,1
25451,0.112389,tcp,-,FIN,94,164,5800,192828,2286.700691,31,29,408509.75,13642118.0,10,71,1.204828,0.686491,69.568125,41.739917,255,109246806,112970661,255,0.00062,0.000487,0.000133,62,1176,0,0,17,0,5,5,1,5,0,0,0,8,13,0,Normal,0,1
25464,13.03461,tcp,-,FIN,438,858,24640,1094788,99.350884,31,29,15088.44531,671144.3125,38,390,29.826757,15.208939,14473.75149,10326.97977,255,2358744707,2379735250,255,0.000681,0.000545,0.000136,56,1276,0,0,10,0,3,1,1,2,0,0,0,4,6,0,Normal,0,1
25502,2.123643,tcp,-,FIN,236,438,13558,548216,316.908268,31,29,50859.77344,2060478.25,21,197,9.035413,4.858382,2723.802739,1987.710542,255,1898132880,4071534364,255,0.000649,0.000527,0.000122,57,1252,0,0,6,0,5,2,1,2,0,0,0,8,6,0,Normal,0,1
25510,20.183784,tcp,http,FIN,352,746,18786,1087890,54.350561,31,29,7424.970215,430615.7813,2,370,57.502774,27.091569,7890.30821,5406.359975,255,1955545346,2003463642,255,0.000695,0.000548,0.000147,53,1458,1,524288,3,0,5,2,1,1,0,0,1,2,3,0,Normal,0,1
25511,6.50264,tcp,-,FIN,398,748,22390,954154,176.082336,31,29,27476.8418,1172298.0,33,340,16.378483,8.704424,6191.887731,4514.610497,255,3878825563,1734323717,255,0.00053,0.000431,9.9e-05,56,1276,0,0,9,0,2,8,1,2,0,0,0,11,5,0,Normal,0,1
25513,2.987629,tcp,-,FIN,242,436,13870,548102,226.601099,31,29,36987.19141,1464291.625,21,196,12.395377,6.867014,3527.784956,2617.77457,255,1206530132,1211729907,255,0.000594,0.000471,0.000123,57,1257,0,0,13,0,2,1,1,1,0,0,0,2,12,0,Normal,0,1
25517,1.292047,tcp,http,FIN,366,746,19514,1087890,859.875825,31,29,120497.1641,6726888.5,2,370,3.538455,1.732773,187.899498,109.300145,255,2523852035,2521134739,255,0.001252,0.001128,0.000124,53,1458,1,524288,2,0,3,2,1,1,0,0,1,11,3,0,Normal,0,1
25519,0.240933,tcp,-,FIN,82,164,5176,192828,1016.880207,31,29,169773.3438,6363694.5,10,71,2.942124,1.465896,161.322374,95.091067,255,3086698842,943120864,255,0.002119,0.001989,0.00013,63,1176,0,0,13,0,9,5,1,7,0,0,0,8,9,0,Normal,0,1
25536,16.78875,tcp,http,FIN,352,746,18786,1087890,65.341376,31,29,8926.454102,517695.25,2,370,47.830303,22.53458,2901.680776,1959.906244,255,3813448580,1693162307,255,0.00062,0.000484,0.000136,53,1458,1,524288,3,0,2,2,1,1,0,0,1,2,3,0,Normal,0,1
25550,0.771715,tcp,-,FIN,94,164,5800,192828,333.024504,31,29,59493.46875,1986775.0,10,71,8.294506,4.730969,636.255106,485.434234,255,3059661482,926204783,255,0.001537,0.000564,0.000973,62,1176,0,0,9,0,8,8,1,6,0,0,0,11,8,0,Normal,0,1
25570,1.226977,tcp,http,CON,276,493,14834,721825,625.928608,32,30,96373.44531,4696818.5,2,227,4.440625,2.492766,242.544039,168.64437,255,1835937574,3982320667,255,0.000665,0.000532,0.000133,54,1464,1,520696,4,0,7,2,2,2,0,0,4,2,3,0,Normal,0,1
25572,7.780388,tcp,http,FIN,356,746,18994,1087890,141.509654,31,29,19475.63477,1117098.0,2,370,21.915659,10.4428,1272.418897,837.182624,255,805612333,2974274034,255,0.000622,0.000498,0.000124,53,1458,1,524288,3,0,2,1,1,1,0,0,1,4,3,0,Normal,0,1
25598,3.37515,tcp,-,FIN,426,819,23948,1045996,368.576215,31,29,56630.37109,2476261.0,36,365,7.940835,4.125412,3801.423456,2739.50363,255,1355941616,3509225532,255,0.000711,0.000559,0.000152,56,1277,0,0,4,0,1,1,1,1,0,0,0,3,4,0,Normal,0,1
25601,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,15.492027,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,1
25607,2.778187,tcp,-,FIN,238,438,13662,548216,242.964203,31,29,39176.62891,1575027.125,21,197,11.720865,6.356188,4396.317782,3237.143714,255,1617213292,3773130337,255,0.000669,0.000528,0.000141,57,1252,0,0,15,0,2,1,1,1,0,0,0,2,5,0,Normal,0,1
25608,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,15.492027,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0,1
25617,2.480473,tcp,-,FIN,226,416,13004,520070,258.418451,31,29,41756.55078,1673293.75,20,185,11.022822,5.97587,2388.411928,1754.605309,255,3171923009,3176695036,255,0.000642,0.000484,0.000158,58,1250,0,0,12,0,2,1,1,1,0,0,0,1,10,0,Normal,0,1
25629,2.714135,tcp,-,FIN,236,438,13558,548216,247.961143,31,29,39794.63281,1612196.875,21,197,11.54817,6.209769,3920.934295,2859.923796,255,1898133830,4072088496,255,0.000588,0.000463,0.000125,57,1252,0,0,6,0,5,2,1,2,0,0,0,8,6,0,Normal,0,1
25632,19.010181,tcp,http,FIN,350,738,18682,1075890,57.179886,31,29,7839.588379,452150.5625,2,365,54.469383,25.792886,3695.032245,2479.946439,255,2161851519,2189265230,255,0.000978,0.000822,0.000156,53,1458,1,524288,4,0,1,1,1,1,0,0,1,3,1,0,Normal,0,1
25688,5.92781,tcp,-,FIN,450,858,25264,1094788,220.486142,31,29,34019.98438,1475773.25,38,390,13.201372,6.916427,6179.990462,4470.348787,255,3878824644,3883411131,255,0.000528,0.000428,0.0001,56,1276,0,0,9,0,2,8,1,2,0,0,0,11,5,0,Normal,0,1
25707,1.361681,tcp,http,FIN,370,746,19722,1087890,818.840839,31,29,115557.1719,6382887.0,2,370,3.689268,1.827024,199.024977,110.72604,255,2635114885,2640315951,255,0.000687,0.000542,0.000145,53,1458,1,524288,1,0,1,1,1,1,0,0,1,1,2,0,Normal,0,1
25714,3.369542,tcp,-,FIN,448,858,25160,1094788,387.293005,31,29,59602.16797,2596229.5,38,390,7.536154,3.931226,3682.958111,2659.280256,255,1617214321,1620785253,255,0.00062,0.000476,0.000144,56,1276,0,0,9,0,2,2,1,2,0,0,0,3,7,0,Normal,0,1
25721,3.641518,tcp,-,FIN,324,636,18406,806412,263.351704,31,29,40312.85547,1768811.75,29,288,11.272926,5.73394,4809.755308,3430.087021,255,1617215345,1621331420,255,0.000594,0.000462,0.000132,57,1268,0,0,9,0,2,2,1,2,0,0,0,3,7,0,Normal,0,1
25741,2.787635,tcp,-,FIN,221,423,12778,527674,230.661467,31,29,36506.92969,1510748.625,21,187,12.669554,6.604683,4640.144533,3350.666107,255,1355940513,3507913307,255,0.000579,0.000456,0.000123,58,1247,0,0,9,0,1,1,1,1,0,0,0,2,11,0,Normal,0,1
25753,1.203383,tcp,http,FIN,350,726,18682,1060052,893.314953,31,29,123844.1953,7037440.5,2,360,3.447172,1.65904,211.555479,127.289117,255,3026697312,878131299,255,0.000739,0.000574,0.000165,53,1460,1,524288,1,0,2,1,1,1,0,0,1,4,1,0,Normal,0,1
